TAXON,SPECIES,SUBSPECIES,DISSECTED.BY.MOUNTAINS,LAT.RANGE,ENV.SHIELDING,GLACIATION,ISLAND.DWELLING,HABITAT.HETEROGENEITY,BODY.SIZE,MEAN.PRECIP,VARIANCE.PRECIP,PREDICTABILITY.PRECIP,MEAN.TEMP,VARIANCE.TEMP,PREDICTABILITY.TEMP,NPP,BREEDING.RANGE.AREA,ENV.HARSHNESS,GEOGRAPHIC.COVERAGE,RAINFALL.UNPREDICTABILITY,RESIDUAL.BODY.SIZE,SOURCE.HIBERNATION.DATA,N.MOST.LAT,S.MOST.LAT,CENTROID
birds,Accipiter_rhodogaster,3,FALSE,Tropical,0,0,1,1,188.5,208.4711501,9732.322749,0.711283434,24.11955548,0.172825221,0.781036479,8.26E+11,138592.7285,-1.340263741,-0.631103571,-0.914533902,-0.340901994,,1.758379995,-5.660809991,-1.762069582
birds,Accipiter_rufitorques,2,FALSE,Tropical,0,0,1,2,209,233.188318,21382.47818,0.709724146,23.95093272,1.961722964,0.841600497,7.19E+11,17580.5228,-1.353836777,-0.505956389,-0.277288025,-0.622052508,,-16.14624783,-19.20127105,-17.45031151
birds,Accipiter_rufiventris,2,TRUE,Mixed,0,0,0,4,198,80.88505115,6894.721833,0.558979615,17.21547158,7.088742285,0.68346844,4.90E+11,756057.7147,0.480680416,0.625940685,0.434599933,-0.540599403,,15.67047628,-34.04390326,-7.014538888
birds,Accipiter_soloensis,1,TRUE,Mixed,1,0,0,2,165.5,132.8625621,15093.07904,0.527449202,19.58652503,42.88809583,0.611865409,3.12E+11,1708758.849,0.423356631,0.615227912,1.028508717,-0.818285319,,32.67589189,20.23878997,24.93557679
birds,Accipiter_striatus,7,TRUE,Mixed,1,1,0,8,135.725,63.08699497,2731.141766,0.649442193,6.47732725,108.036223,0.527896967,2.99E+11,16375587.31,2.076759996,2.242807007,-0.66088514,0.358665419,,69.38249177,-34.98081633,35.43550764
birds,Accipiter_superciliosus,2,TRUE,Mixed,0,0,0,2,103.95,165.7148789,13269.74301,0.664834495,23.17247921,0.85135163,0.712285518,5.78E+11,8560171.22,-0.546997365,0.844694668,-0.779005256,0.018595076,,14.60769153,-28.11058616,2.892320876
birds,Accipiter_tachiro,5,TRUE,Mixed,0,0,0,2,291.5,102.770333,8816.831803,0.650329669,23.1869081,3.617258427,0.724793414,6.26E+11,10263800.39,-0.222572788,0.820063478,-0.924333301,-0.477130037,,17.50833816,-34.83982801,-5.469251459
birds,Accipiter_trinotatus,11,FALSE,Tropical,0,0,1,1,146,204.0915156,9574.329885,0.707003835,24.29865742,0.181586112,0.779151905,8.42E+11,120238.5601,-1.340959816,-0.653213322,-0.822427422,-0.239821196,,1.758380001,-5.660810002,-1.808468709
birds,Accipiter_trivirgatus,11,TRUE,Mixed,0,0,1,2,276,176.224334,23433.1179,0.614048895,23.98845486,7.959721761,0.709738408,6.38E+11,3353589.328,-0.548541509,1.194847013,-0.00354452,-0.757250031,,31.0808301,-8.849500001,13.91795713
birds,Accipiter_virgatus,11,TRUE,Mixed,0,0,1,4,116.3,130.4802615,17330.50818,0.608681902,18.93011561,24.79917909,0.658487867,4.40E+11,4398006.881,0.369298604,1.471207766,0.142789007,-0.193111711,,35.60899665,-8.97518039,22.08439856
birds,Aegypius_monachus,1,TRUE,Mixed,1,0,0,5,9625,27.11118863,1300.604062,0.735917203,5.77860764,132.2782308,0.554738239,1.00E+11,13652030.21,2.036207128,0.65191395,-2.140658078,-1.639765961,,54.66662807,20.70314152,39.62483195
birds,Aquila_adalberti,1,FALSE,Temperate,0,0,0,1,3000,40.12443987,1452.872932,0.445750219,14.33811864,46.35653312,0.561751713,2.46E+11,116819.5238,1.183182157,-1.134676824,1.370698649,-2.457044619,,41.55785,36.28275,39.15752164
birds,Aquila_audax,2,TRUE,Mixed,0,0,0,5,3466,35.19621318,2947.947013,0.496914197,21.34764091,28.6073275,0.591364816,1.75E+11,7679646.769,1.412024763,1.517887556,0.28976858,-1.941216768,,-8.779462358,-43.64396864,-25.73666872
birds,Aquila_chrysaetos,6,TRUE,Mixed,1,1,0,6,4263.5,39.41048089,935.2842846,0.687618235,0.575568875,145.7085245,0.491910117,1.08E+11,41453808.96,2.33852471,1.421349797,-1.69156045,-1.237430901,,71.39065616,18.19456966,54.99012237
birds,Aquila_clanga,1,TRUE,Temperate,1,0,0,4,2205.5,25.59125064,720.6919269,0.650551924,13.24416547,117.1348939,0.547492784,1.10E+11,10146314.36,1.884124205,0.442444656,-1.165351684,-1.287431029,,67.01461691,24.88958844,40.72787328
birds,Aquila_fasciatus,2,TRUE,Mixed,1,0,0,4,2000,64.89988051,9269.347932,0.556660653,20.78620237,40.6145081,0.609353381,1.90E+11,5443638.2,0.996506962,1.268908423,0.097474581,-1.684840777,,45.23801957,-10.37473949,27.85616018
birds,Aquila_gurneyi,1,TRUE,Tropical,0,0,1,1,3060,249.6475999,11134.49344,0.716227309,26.00376819,0.386981354,0.780552596,8.98E+11,601806.278,-1.411261907,0.122431853,-1.503398358,-1.582980857,,2.645569329,-10.72697211,-5.053015473
birds,Aquila_heliaca,1,TRUE,Temperate,1,0,0,5,3215,35.34033813,875.3511018,0.631321836,6.816293767,131.7918917,0.511270577,1.60E+11,9554755.449,2.108108596,0.842287508,-0.953664991,-1.415763075,,59.75073102,35.34650152,44.69199933
birds,Aquila_nipalensis,2,TRUE,Temperate,1,0,0,4,2745.5,23.5077671,527.9824843,0.71925953,2.744636407,184.241504,0.509037632,96856401227,6583947.26,2.137260063,0.018224233,-1.717746716,-1.19265837,,53.83737373,32.67756198,46.40002131
birds,Aquila_pomarina,2,TRUE,Temperate,1,0,0,3,1370,50.8803932,1045.342159,0.592840225,8.329886556,77.97297218,0.508020604,2.42E+11,2627159.537,1.68274664,-0.020229344,-0.298599443,-1.320658329,,59.87967537,35.34312005,48.54092814
birds,Aquila_rapax,3,TRUE,Mixed,0,0,0,3,2250,57.31858425,6557.968992,0.657610577,24.52152985,13.51687313,0.663036292,2.90E+11,17570861.38,0.533509754,1.038604112,-1.263160607,-1.420002181,,36.92617014,-34.30546296,3.917215734
birds,Aquila_verreauxii,1,TRUE,Mixed,0,0,0,4,4195,52.11810597,3917.963819,0.604215781,20.46458134,9.870016549,0.687052255,3.36E+11,4026360.049,0.729963596,0.850485281,-0.761114714,-1.782171726,,30.44488609,-34.83982847,-9.543684779
birds,Aquila_wahlbergi,1,TRUE,Mixed,0,0,0,2,640,71.52924034,7563.169011,0.668940793,24.26363779,6.804153443,0.680418269,4.04E+11,12642751.2,0.163795949,0.651074163,-1.177639556,-0.851990166,,17.42299661,-29.95389766,-1.35548606
birds,Aviceda_cuculoides,3,TRUE,Mixed,0,0,0,2,277,106.0889394,9495.201985,0.657547633,23.74353261,3.343617377,0.723545701,6.28E+11,10593424.32,-0.273112467,0.861308871,-0.970575591,-0.442102888,,14.0827701,-34.21450994,-3.736651598
birds,Aviceda_jerdoni,5,TRUE,Mixed,0,0,1,1,363,218.5833916,22170.82179,0.641063179,25.20384571,2.682328678,0.74637139,7.74E+11,1585553.944,-1.080425116,0.711884074,-0.300851701,-0.87554224,,28.62991097,-5.945019949,6.200932942
birds,Aviceda_leuphotes,4,TRUE,Mixed,1,0,0,4,196,126.0183991,19699.30799,0.620014712,19.14149524,24.772916,0.653385162,4.30E+11,3078581.234,0.346809685,1.411574078,0.078216092,-0.448797876,,33.02098517,5.916830029,23.45388091
birds,Aviceda_subcristata,13,FALSE,Mixed,0,0,1,3,323,162.9988264,11965.33833,0.589663044,23.87698625,8.238280896,0.703135834,6.14E+11,1717443.497,-0.228417438,1.105304975,0.077359587,-0.798029711,,2.645569984,-34.97284264,-12.44146112
birds,Busarellus_nigricollis,2,TRUE,Mixed,0,0,0,4,785,146.4969899,12275.31515,0.654190031,24.73236391,3.263054992,0.678087152,7.84E+11,12825160.17,-0.221841243,2.017523762,-0.976797272,-0.789465903,,23.94228421,-34.19412434,-7.158221081
birds,Butastur_indicus,1,TRUE,Temperate,0,0,0,4,415,65.83358402,5080.425983,0.682643926,3.463083736,196.3298453,0.547183028,2.44E+11,1827038.21,1.568529527,0.256292797,-0.691866211,-0.542964591,,52.3535576,30.98900983,44.3146442
birds,Butastur_liventer,1,TRUE,Mixed,0,0,0,2,338,160.6284889,24241.93222,0.638735635,24.84001809,4.602270177,0.716563841,5.70E+11,1362860.867,-0.625245143,0.836972079,-0.126959912,-0.857927228,,23.44697459,-8.849500011,12.44563975
birds,Butastur_rufipennis,2,TRUE,Tropical,0,0,0,2,335,72.32915375,7680.908492,0.681075418,26.15305481,5.059797918,0.671295212,3.60E+11,7779281.636,0.079458532,0.514189497,-1.117891427,-0.574793028,,19.10731157,-9.21305896,8.853568946
birds,Butastur_teesa,1,TRUE,Mixed,0,0,0,3,325,85.2005796,17660.54624,0.552844867,25.18259242,26.94951648,0.64393714,2.33E+11,3897037.813,0.368046995,1.242172737,0.568419756,-1.030497788,,34.49980646,8.069011021,22.97081589
birds,Buteogallus_aequinoctialis,1,FALSE,Tropical,0,0,0,2,659.5,188.0970665,22160.59632,0.636500208,26.43971429,0.42746606,0.740144266,7.45E+11,161029.2063,-1.182020092,0.370244462,-0.035992701,-1.218242947,,10.84074115,-4.121304128,3.762542739
birds,Buteogallus_anthracinus,3,TRUE,Mixed,0,0,0,4,996,84.56618184,9391.356453,0.533466359,21.33760034,22.3921841,0.628722219,4.09E+11,1779660.002,0.642887354,1.219209872,0.514292407,-1.431167875,,34.69665536,-3.68181997,22.57004008
birds,Buteogallus_meridionalis,1,TRUE,Mixed,0,0,0,4,808,127.4320638,11087.08007,0.639174114,24.16128848,5.150737397,0.66195867,7.24E+11,10432434.98,-0.015022399,1.883504911,-0.799780793,-0.866094298,,12.46388825,-44.2375698,-12.05872946
birds,Buteogallus_urubitinga,2,TRUE,Mixed,0,0,0,3,1156.5,151.7257459,12666.90314,0.661790933,24.66760423,3.954296376,0.673521669,8.00E+11,13125070.99,-0.322669634,1.705793321,-1.089805634,-1.021745043,,28.10792296,-35.13713455,-7.516698028
birds,Buteo_albicaudatus,3,TRUE,Mixed,0,0,0,5,886,130.7136276,13595.03282,0.597347233,23.32173777,8.380958165,0.672292188,5.21E+11,9467462.868,0.240126454,2.196607617,-0.297789598,-1.032940054,,29.6900281,-40.31618418,12.26920236
birds,Buteo_albonotatus,3,TRUE,Mixed,1,0,0,4,757,84.31016503,5956.422427,0.555829619,20.87291123,20.6828488,0.631623413,4.54E+11,7244190.91,0.720633227,1.430730384,-0.000789094,-1.099705693,,36.47110127,-28.08681397,10.94019426
birds,Buteo_auguralis,1,FALSE,Tropical,1,0,0,2,670,93.87975712,9137.994308,0.705069572,26.33614996,4.624708504,0.684170585,4.46E+11,7044193.471,-0.124114531,0.620911687,-1.397680076,-0.83401346,,16.02517882,-12.57630321,7.605226634
birds,Buteo_augur,1,TRUE,Mixed,0,0,0,4,1110,71.93671658,6842.027859,0.60639633,21.7381141,4.192249067,0.720859286,4.70E+11,3919619.353,0.287821289,1.084325005,-0.569076222,-1.150192343,,16.40431215,-25.30716664,-5.733147045
birds,Buteo_brachypterus,2,TRUE,Mixed,0,0,1,3,511,120.694517,13411.64458,0.719838592,22.33129261,4.894499203,0.709405638,5.67E+11,591120.1159,-0.233114503,0.359634614,-1.019254051,-0.709784137,,-11.94543314,-25.60894975,-19.38232101
birds,Buteo_brachyurus,2,TRUE,Mixed,0,0,0,4,502.5,130.0807478,11176.23172,0.584296359,23.62609809,8.495201543,0.648595941,4.89E+11,14372505.4,0.259603987,1.897565121,-0.201101673,-0.839557989,,29.85125884,-30.68957901,10.07978522
birds,Buteo_buteo,11,TRUE,Temperate,1,0,0,4,776,51.68265221,1734.596803,0.634267091,4.024687487,134.7038929,0.512680021,2.08E+11,19534585.75,1.896889099,0.778416248,-0.839212848,-0.769551199,,67.80916024,26.75162624,49.80070736
birds,Buteo_galapagoensis,1,FALSE,Tropical,0,0,1,1,1163.333333,63.90221713,1999.884578,0.73803248,23.17561162,2.980549764,0.780104074,81441357824,5639.5997,-0.122511729,-2.665557082,-1.037467211,-1.460075153,,0.64511,-1.40999,-0.444591024
birds,Buteo_hemilasius,1,TRUE,Temperate,1,0,0,5,1374.5,29.31422318,1533.494919,0.786197538,0.171742321,177.6075907,0.555363647,1.22E+11,6748076.286,1.991558749,0.318357332,-2.207385078,-0.631473768,,53.64374249,27.94269055,42.62805707
birds,Buteo_jamaicensis,14,TRUE,Mixed,1,1,0,6,1110.25,52.78508766,2412.66501,0.60305836,7.826587481,100.9519013,0.524073533,2.29E+11,15172250.58,1.981439638,1.590116631,-0.528537523,-0.912854202,,68.65588387,8.46139373,38.10625443
birds,Buteo_lagopus,4,TRUE,Temperate,1,1,0,2,956,77.86678576,4020.418814,0.727746497,-4.54711447,158.1425723,0.510977544,94380348839,9194917.821,1.539233374,-0.229988693,-1.471940012,-0.868859091,,77.63898431,47.60406085,63.75659221
birds,Buteo_leucorrhous,1,FALSE,Mixed,0,0,0,3,290,113.9705434,6491.462417,0.613341329,18.2532256,7.249583343,0.622830643,6.46E+11,1189319.709,0.306586085,0.531003642,-0.15280516,-0.581615776,,11.14257622,-29.69086647,-18.53674519
birds,Buteo_lineatus,5,TRUE,Temperate,1,1,0,3,607,83.79496063,2313.855785,0.578488671,10.42210809,93.5581002,0.519006203,3.74E+11,3542004.04,1.406570684,0.406600613,-0.027010935,-0.972163868,,47.85174982,24.94721442,39.97689961
birds,Buteo_magnirostris,12,TRUE,Mixed,0,0,0,3,269,140.8090354,14467.45827,0.657055738,25.5272832,2.123727741,0.709263838,4.37E+11,15042836.63,-0.281335143,1.416942111,-0.839655038,-0.439103544,,25.35266905,-38.23940277,-7.147334732
birds,Buteo_oreophilus,2,TRUE,Mixed,0,0,0,4,700,77.08357959,5569.078057,0.540622596,17.86233175,5.562878028,0.693064423,5.10E+11,1240844.931,0.480074238,0.797990685,0.283275339,-1.131889132,,13.65231812,-34.83983,-10.62129586
birds,Buteo_platypterus,6,TRUE,Mixed,1,1,0,4,455,122.9441758,6743.182448,0.628037356,19.02614622,40.43914337,0.642224514,3.67E+11,4864052.22,0.700125942,1.131624176,-0.470302321,-0.716162788,,55.29984665,11.1295681,25.55083016
birds,Buteo_polyosoma,2,TRUE,Mixed,1,0,0,5,788,38.08673023,1733.464623,0.668566319,10.48886854,16.08084284,0.627023839,1.68E+11,3165512.687,1.451316386,0.398578526,-1.085899961,-0.70285667,,6.301013501,-55.97949601,-31.97643263
birds,Buteo_regalis,1,TRUE,Temperate,1,0,0,3,1469.5,28.44356968,534.8023859,0.580447418,7.643786271,95.3686168,0.508283104,1.46E+11,2779907.082,1.908787484,-0.187724132,-0.245085322,-1.391620713,,53.3002638,33.20777503,41.34968361
birds,Buteo_rufinus,2,TRUE,Mixed,1,0,0,5,1174.5,24.83707577,526.2080615,0.64150015,10.99495129,113.1829964,0.5279496,93311850891,8893502.48,2.098930848,0.681140666,-0.963155671,-0.938383478,,54.04088603,13.21767199,39.86609463
birds,Buteo_rufofuscus,2,TRUE,Mixed,0,0,0,4,1530,30.55501194,1397.275347,0.560969491,17.52213427,20.81330374,0.629058017,1.91E+11,1497723.998,1.282930206,0.265361509,-0.099480461,-1.47076271,,-19.36891897,-34.83982856,-28.14838672
birds,Buteo_swainsoni,1,TRUE,Temperate,1,1,0,5,958.5,35.0742497,1044.403668,0.623950511,4.623396409,118.2061902,0.499185184,1.63E+11,7515568.672,2.122486145,0.757608574,-0.657615577,-0.878865211,,69.26116171,24.72667885,47.62500492
birds,Buteo_ventralis,1,FALSE,Temperate,0,1,0,2,1194,65.55781598,1340.645165,0.699076692,5.920123637,10.26818881,0.628601595,1.34E+11,537175.3602,1.013465301,-1.283388353,-1.194843759,-1.103670751,,-35.00877818,-55.9163475,-51.11224126
birds,Chelictinia_riocourii,1,TRUE,Tropical,1,0,0,2,110,44.9244571,4563.41835,0.661871649,25.48331246,10.42118805,0.656183551,1.87E+11,5327891.026,0.480172536,0.085686212,-0.784068546,-0.143578467,,19.65142917,8.370466866,12.64030522
birds,Chondrohierax_uncinatus,3,TRUE,Mixed,0,0,0,3,287,158.6373353,14661.10363,0.65742194,25.73169988,1.770326634,0.714161555,5.29E+11,9787520.905,-0.432520991,1.412451076,-0.801690475,-0.473044512,,26.29805319,-27.24499365,6.917087501
birds,Circaetus_cinereus,1,TRUE,Mixed,0,0,0,3,2048,72.37303268,7483.332647,0.672831957,23.84658551,7.028880507,0.688676839,4.22E+11,11540271.82,0.258437278,0.99828805,-1.36199465,-1.313131455,,18.54072106,-30.9291033,-3.627841133
birds,Circaetus_fasciolatus,1,FALSE,Mixed,0,0,0,2,1017,78.97843696,8857.811076,0.52395177,24.97728244,4.211347516,0.726742907,5.28E+11,734692.3075,-0.167051579,0.38168055,0.501122374,-1.625999685,,1.343484075,-29.24369472,-10.34917742
birds,Circaetus_gallicus,2,TRUE,Mixed,1,0,0,6,1699.5,51.13286847,6409.104073,0.571424141,16.61735518,73.36976094,0.567603108,1.69E+11,13009774.83,1.625057987,1.929548615,-0.156382527,-1.32532402,,60.54971426,2.590909202,34.60501585
birds,Circaetus_pectoralis,1,TRUE,Mixed,1,0,0,4,1500,64.41313283,5945.912591,0.635252583,22.44992879,7.831616428,0.70080921,4.11E+11,9692386.293,0.472010326,1.236271736,-0.999608157,-1.183432017,,18.41248114,-31.7141494,-9.368373858
birds,Circus_aeruginosus,2,TRUE,Temperate,1,0,0,4,711.5,40.07418494,919.4099768,0.609367882,10.08061312,99.04348236,0.521056751,1.74E+11,13480602.46,1.888770961,0.652707069,-0.627107636,-0.822201811,,66.5645113,29.17042785,45.17804292
birds,Circus_approximans,1,TRUE,Mixed,1,0,1,3,755,56.24754231,1823.119375,0.491747009,15.85335435,24.6892682,0.603204433,3.53E+11,2035509.328,1.112053177,0.363153672,0.641004878,-1.343476531,,-13.07344087,-47.28412028,-33.81696159
birds,Circus_assimilis,1,TRUE,Mixed,0,0,0,5,568,38.28023939,3105.98281,0.500887354,21.53876759,28.15252995,0.595118944,1.86E+11,7817544.276,1.355331875,1.495450681,0.497392465,-1.082778623,,1.758378133,-39.1389399,-24.99716181
birds,Circus_buffoni,1,TRUE,Mixed,0,0,0,3,516.5,123.4090563,10318.02164,0.614277157,23.15383782,7.440382037,0.641459497,6.94E+11,6089974.935,0.035317117,1.357535374,-0.409707777,-0.826153488,,10.84074116,-38.98753357,-16.44916869
birds,Circus_cinereus,1,TRUE,Mixed,0,0,0,4,405.5,45.53847024,1926.924328,0.597567753,12.32523839,21.39889262,0.603272238,2.74E+11,3639333.511,1.327914889,0.423809846,-0.328812765,-0.645418777,,4.057101228,-55.31195076,-33.64938165
birds,Circus_cyaneus,2,TRUE,Temperate,1,1,0,5,401,50.00207266,1342.294807,0.641986458,3.233464649,133.7958124,0.504713658,2.07E+11,29909859.53,2.055279002,1.172765902,-0.899849644,-0.332326422,,70.13778978,30.0227737,51.06009155
birds,Circus_macrourus,1,TRUE,Temperate,1,0,0,4,388.5,31.95208934,444.0094794,0.658400842,3.368894074,178.5357757,0.475446786,1.30E+11,6164729.308,2.168751255,0.155044532,-0.84849355,-0.438361722,,58.45021394,41.23053297,51.02441477
birds,Circus_maillardi,2,FALSE,Tropical,0,0,1,1,674.3333333,166.6755925,17966.9198,0.611494689,20.3834289,4.979483771,0.75178181,3.46E+11,1488.7568,-0.650010978,-1.81487018,0.975743269,-1.718545569,,-20.87932,-21.35757,-21.09705282
birds,Circus_maurus,1,TRUE,Mixed,1,0,0,3,509,33.49800013,1361.674893,0.525456316,16.74343449,22.27568744,0.620138538,2.04E+11,1060946.224,1.204735605,-0.128013645,0.436320908,-1.135066669,,-18.52467,-34.83983,-29.7069588
birds,Circus_melanoleucos,1,TRUE,Temperate,1,0,0,5,340,42.70734866,2803.190481,0.724071309,-0.973957744,251.2358677,0.523610238,1.99E+11,2091001.664,1.924480522,0.339360536,-1.132972188,-0.237928919,,54.28188715,37.74704339,48.43960928
birds,Circus_pygargus,1,TRUE,Temperate,1,0,0,5,315.5,37.98253045,636.263589,0.632325653,5.068863498,147.6723894,0.485281376,1.58E+11,9418006.26,2.18567531,0.749508475,-0.63322607,-0.316522014,,60.89706047,30.77890944,50.48868639
birds,Circus_ranivorus,1,TRUE,Mixed,0,0,0,3,507,72.14537452,6765.085374,0.603850754,21.0457578,8.58064264,0.686364192,4.80E+11,4389890.95,0.352565034,0.778401176,-0.400846507,-0.860158743,,3.751717548,-34.83982844,-14.74590013
birds,Circus_spilonotus,2,TRUE,Mixed,1,0,0,5,562,98.07140389,6296.049259,0.688768489,9.430010733,156.8278337,0.616789818,4.17E+11,5707902.438,1.227902719,1.209941473,-1.024128619,-0.513726474,,64.43125111,-10.14983825,25.17527685
birds,Elanoides_forficatus,2,TRUE,Mixed,1,0,0,3,417,156.1310298,13115.96279,0.63018117,23.4170132,11.51044352,0.662491205,7.28E+11,13287136.08,-0.108313081,1.716589546,-0.583116813,-0.662798854,,34.29819855,-30.24183037,7.26826159
birds,Elanus_axillaris,1,TRUE,Mixed,0,0,0,5,271,34.94503168,2944.290376,0.496587747,21.38183372,28.69567499,0.591113467,1.74E+11,7648976.796,1.395841117,1.444783683,0.638020094,-0.747890422,,-10.69341,-43.0593776,-25.68644745
birds,Elanus_caeruleus,4,TRUE,Mixed,1,0,0,4,260.5,92.56398854,9969.991454,0.644572653,24.20585439,10.40969279,0.686919212,4.32E+11,26559803.26,0.304821942,1.762037445,-0.846095164,-0.339445663,,43.79021082,-34.83983026,3.509970031
birds,Elanus_leucurus,2,TRUE,Mixed,0,0,0,5,346,75.27475844,6798.441283,0.571464672,18.9620434,18.0580979,0.609781595,3.89E+11,9396870.073,0.967544908,1.691326049,-0.012504833,-0.605954811,,46.2656598,-43.44687653,17.66331263
birds,Elanus_scriptus,1,FALSE,Mixed,1,0,0,2,316,26.7378147,2397.271261,0.462992564,23.78022456,32.9153117,0.571964697,92551736840,727516.1371,1.10737325,-0.197884753,1.276506815,-1.309949538,,-12.04238991,-30.46204118,-22.87200328
birds,Erythrotriorchis_buergersi,1,FALSE,Tropical,0,0,1,1,575,257.909973,9845.58524,0.72113631,23.84853276,0.456630111,0.77527619,7.10E+11,152408.1779,-1.231560846,-0.590452604,-1.095632988,-0.883047487,,-2.391591198,-10.47595606,-5.506336389
birds,Erythrotriorchis_radiatus,1,FALSE,Mixed,0,0,0,2,937.5,82.844658,13593.67161,0.530203676,24.76733455,12.64738961,0.63968663,3.33E+11,1074741.45,0.195130735,0.542822615,0.699571186,-1.662018278,,-11.11583,-29.5688,-17.74459054
birds,Gampsonyx_swainsonii,3,TRUE,Mixed,0,0,0,4,92.9,119.604542,13819.45733,0.680449163,24.46291391,1.336894582,0.697728104,5.39E+11,10220960.31,-0.18895611,1.550907985,-0.883797311,0.22517044,,12.76470846,-27.59706879,1.065941621
birds,Geranoaetus_melanoleucus,2,TRUE,Mixed,0,0,0,6,2447.5,67.66267635,3619.794889,0.58918165,16.89461717,15.65844177,0.616360125,4.31E+11,6808002.6,1.173036356,1.770091482,-0.529389853,-1.35180879,,9.539621353,-55.979496,-27.39800059
birds,Geranospiza_caerulescens,6,TRUE,Mixed,0,0,0,4,303.5,150.8557836,12339.6467,0.655654821,24.68718408,3.203758677,0.681388344,7.85E+11,14333096.63,-0.244798782,2.022599702,-0.88119694,-0.332188419,,28.85303971,-33.91226985,-6.638272761
birds,Gypaetus_barbatus,2,TRUE,Mixed,1,0,0,5,5695,79.78443584,3124.711319,0.64178632,5.222189154,68.14874725,0.55689704,2.29E+11,8839833.009,1.646776036,1.086865483,-1.034300458,-1.670174802,,52.05528824,-32.78452593,39.90989733
birds,Gypohierax_angolensis,1,TRUE,Mixed,0,0,0,2,1600,99.37997332,8853.23854,0.681916239,24.18820362,4.162508802,0.719239102,5.72E+11,11276019.93,-0.190414778,0.819621937,-1.443690603,-1.211798279,,16.33884725,-32.49154529,-3.463022224
birds,Gyps_africanus,1,TRUE,Mixed,0,0,0,3,5433,67.52411366,7082.033801,0.656129804,24.36235199,6.872231151,0.678805899,3.84E+11,11314543.18,0.323028631,1.026162991,-1.334709189,-1.828917628,,20.31023054,-29.2266435,-1.095312019
birds,Gyps_bengalensis,1,TRUE,Mixed,1,0,0,3,4385,86.55724927,16244.24384,0.571339261,23.5274555,29.82479482,0.639885791,2.62E+11,4695839.868,0.462800796,1.252260237,-0.007772164,-2.153082562,,35.1910008,4.502362138,23.93890275
birds,Gyps_coprotheres,1,TRUE,Mixed,1,0,0,4,8177,45.18516844,2316.127035,0.516344626,17.78869205,18.71286626,0.620749482,2.84E+11,863291.4607,1.139326912,0.472156223,0.23565493,-2.411977604,,-20.48159679,-34.83983,-27.69334545
birds,Gyps_fulvus,2,TRUE,Mixed,1,0,0,5,7436,35.76833082,1034.695813,0.633180044,10.7150252,82.5109698,0.543366782,1.41E+11,10169266.37,1.940439309,0.90098094,-1.134199459,-1.814227321,,51.70729432,13.26089724,37.83385201
birds,Gyps_himalayensis,1,TRUE,Temperate,0,0,0,4,10000,38.46612046,2514.330741,0.715148323,3.231109624,91.8600339,0.579363658,1.51E+11,3095379.079,1.679829234,0.065693093,-1.691636969,-1.875174048,,49.07229892,24.19465643,36.30752445
birds,Gyps_indicus,2,TRUE,Mixed,0,0,0,3,5515,71.57125765,15149.74042,0.542961128,25.94307913,22.56634817,0.645367368,1.87E+11,1372293.27,0.413506632,0.952046467,0.378090477,-2.449323802,,29.81492543,8.06900616,21.49013905
birds,Gyps_rueppellii,2,TRUE,Tropical,0,0,0,3,7400,51.06609895,4719.249656,0.725522943,26.3348632,9.416484227,0.652187774,2.51E+11,8215176.222,0.49496848,0.645307391,-2.003996218,-1.840672737,,19.91285136,-5.704077162,10.77703692
birds,Haliaeetus_albicilla,4,FALSE,Temperate,1,0,0,5,4793,48.04443002,603.3249034,0.688463801,3.323462214,93.9349878,0.545992153,1.07E+11,2763552.095,1.952022932,0.274793356,-1.409179637,-1.509352549,,72.84719005,31.46669995,54.16683343
birds,Haliaeetus_leucocephalus,2,TRUE,Temperate,1,1,0,5,4740,66.34587662,2362.336796,0.652877339,3.964156271,119.1500904,0.507022829,2.43E+11,9940441.965,1.886598892,1.065349046,-1.099010255,-1.541318616,,69.42816823,24.30289959,49.55266897
birds,Haliaeetus_leucogaster,1,TRUE,Mixed,0,0,0,5,2865,131.683923,15519.30699,0.554064811,22.88023581,11.42314511,0.678032575,4.86E+11,5127668.631,0.27241448,2.180882465,0.097121191,-1.766241977,,26.38054655,-43.64397001,-9.122661419
birds,Haliaeetus_leucoryphus,1,TRUE,Mixed,1,0,0,7,2902,58.31471759,9216.652733,0.67495355,11.16135871,105.6211678,0.5824705,1.76E+11,10999272.13,1.705966294,2.014056205,-1.063065448,-1.228136349,,55.47702723,15.66050994,35.63284873
birds,Haliaeetus_pelagicus,1,TRUE,Temperate,1,0,0,2,7757,43.2422948,1057.977651,0.67174711,-7.017571042,217.3037001,0.518836053,1.20E+11,1337546.713,1.72455927,-0.794045102,-1.127107922,-2.07731112,,65.0733,45.88929,57.56817536
birds,Haliaeetus_sanfordi,1,FALSE,Tropical,0,0,1,1,2190,267.1970031,4991.334531,0.897135408,25.37648318,0.326728385,0.830505376,5.57E+11,36123.9398,-1.394280645,-1.643291695,-2.900554859,-1.110755639,,-5.00844,-10.85463,-8.089465147
birds,Haliaeetus_vociferoides,1,FALSE,Mixed,0,0,1,4,3000,85.87750382,14047.98552,0.71435914,25.23300841,4.362826603,0.712504417,6.34E+11,40735.969,-0.286200285,0.17003873,-0.800395109,-1.67201869,,-11.94778,-25.60028,-18.0651652
