"","sp","DR","ssp","lat","region","age","genus","Family","Order","eltonO","eltonF"
"44","Accipiter_novaehollandiae",0.102929968190156,23,-12.4575464,"Mixed",5.159772519,"Accipiter","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"45","Accipiter_ovampensis",0.203212421376545,1,-8.056253369,"Mixed",2.918596945,"Accipiter","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"46","Accipiter_poliocephalus",0.208520232827908,1,-5.317749212,"Tropical",3.163905916,"Accipiter","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"47","Accipiter_rhodogaster",0.0415339747814257,3,-1.762069582,"Tropical",23.25951261,"Accipiter","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"48","Accipiter_rufitorques",0.0561202026858857,2,-17.45031151,"Tropical",14.97805016,"Accipiter","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"49","Accipiter_rufiventris",0.208520232827908,2,-7.014538888,"Mixed",3.163905916,"Accipiter","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"50","Accipiter_soloensis",0.116359423578446,1,24.93557679,"Mixed",0.2983130213,"Accipiter","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"51","Accipiter_striatus",0.113987147548578,7,35.43550764,"Mixed",5.258373176,"Accipiter","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"52","Accipiter_superciliosus",0.0332637511163399,2,2.892320876,"Mixed",28.54943979,"Accipiter","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"53","Accipiter_tachiro",0.0751108733324872,5,-5.469251459,"Mixed",11.75192554,"Accipiter","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"54","Accipiter_trinotatus",0.0592072998111634,11,-1.808468709,"Tropical",10.83215097,"Accipiter","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"55","Accipiter_trivirgatus",0.110301683618032,11,13.91795713,"Mixed",0.5708719835,"Accipiter","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"56","Accipiter_virgatus",0.343518453161623,11,22.08439856,"Mixed",0.04940889755,"Accipiter","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"57","Aceros_cassidix",0.207941893088568,1,-2.132952206,"Tropical",0.0749488305,"Aceros","Bucerotidae","Bucerotiformes","Bucerotiformes","Bucerotidae"
"58","Aceros_comatus",0.106323142864892,1,1.731199098,"Tropical",6.645488762,"Aceros","Bucerotidae","Bucerotiformes","Bucerotiformes","Bucerotidae"
"59","Aceros_corrugatus",0.102978559402566,1,0.711598243,"Tropical",7.22354787,"Aceros","Bucerotidae","Bucerotiformes","Bucerotiformes","Bucerotidae"
"60","Aceros_leucocephalus",0.0595429831994687,1,7.714840168,"Tropical",11.58441337,"Aceros","Bucerotidae","Bucerotiformes","Bucerotiformes","Bucerotidae"
"61","Aceros_nipalensis",0.0664923999883763,1,22.7715701,"Mixed",11.02395292,"Aceros","Bucerotidae","Bucerotiformes","Bucerotiformes","Bucerotidae"
"62","Aceros_plicatus",0.167646052962004,5,-6.24966998,"Tropical",2.386773448,"Aceros","Bucerotidae","Bucerotiformes","Bucerotiformes","Bucerotidae"
"63","Aceros_subruficollis",0.0524805658060739,1,14.22788421,"Tropical",16.10457827,"Aceros","Bucerotidae","Bucerotiformes","Bucerotiformes","Bucerotidae"
"64","Aceros_undulatus",0.167646052962004,1,9.930742311,"Mixed",2.386773448,"Aceros","Bucerotidae","Bucerotiformes","Bucerotiformes","Bucerotidae"
"65","Achaetops_pycnopygius",0.0641393291389796,2,-19.61945955,"Mixed",10.7765083,"Achaetops","Macrosphenidae","Passeriformes","Passeriformes","Sylviidae"
"66","Acridotheres_cristatellus",1.00021694258056,3,26.65240554,"Mixed",0.4811242174,"Acridotheres","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"67","Acridotheres_fuscus",0.726456474703713,4,21.74761184,"Mixed",0.4654372259,"Acridotheres","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"68","Acridotheres_ginginianus",0.33530369853766,1,25.97957703,"Mixed",1.453969698,"Acridotheres","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"69","Acridotheres_grandis",1.00021694258056,8,17.41113151,"Mixed",0.4811242174,"Acridotheres","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"70","Acrobatornis_fonsecai",0.0955223459950154,1,-15.16908911,"Tropical",8.612158582,"Acrobatornis","Furnariidae","Passeriformes","",""
"71","Acrocephalus_aedon",0.068214539706703,2,50.10614292,"Temperate",12.08304831,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"72","Acrocephalus_agricola",0.130179941971816,3,45.86678853,"Temperate",5.078252113,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"73","Acrocephalus_arundinaceus",0.16751457316707,3,46.1505769,"Temperate",3.228231933,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"74","Acrocephalus_australis",0.629451404865996,4,-27.69699796,"Mixed",1.026059179,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"75","Acrocephalus_bistrigiceps",0.0935000865750944,2,43.08081067,"Mixed",8.641155405,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"76","Acrocephalus_brevipennis",0.382748280327739,1,15.18076126,"Tropical",0.5744192974,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"77","Acrocephalus_concinens",0.162496584724822,3,30.51788907,"Mixed",4.626276029,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"78","Acrocephalus_dumetorum",0.278499449195748,1,48.11031184,"Temperate",0.1935815925,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"79","Acrocephalus_gracilirostris",0.215009971107938,8,-13.82180006,"Mixed",2.732488727,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"80","Acrocephalus_griseldis",0.0877916770107031,1,32.1761939,"Temperate",8.943732379,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"81","Acrocephalus_melanopogon",0.137991521225487,3,41.26502215,"Temperate",5.107193591,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"82","Acrocephalus_newtoni",0.22052000088899,1,-19.38232101,"Mixed",2.500066662,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"83","Acrocephalus_paludicola",0.205296777908748,1,55.24178005,"Temperate",0.3555435774,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"84","Acrocephalus_palustris",0.153844888830085,1,51.95685885,"Temperate",0.1737609906,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"85","Acrocephalus_rufescens",0.382748280327739,4,1.08795619,"Tropical",0.5744192974,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"86","Acrocephalus_schoenobaenus",0.212033222123548,1,56.04149635,"Temperate",2.185662058,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"87","Acrocephalus_scirpaceus",0.217690579175358,2,15.81812792,"Mixed",0.4814280314,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"88","Acrocephalus_stentoreus",0.236803821246006,10,25.6875444,"Mixed",2.476179784,"Acrocephalus","Acrocephalidae","Passeriformes","Passeriformes","Sylviidae"
"89","Acropternis_orthonyx",0.0563177146001213,2,1.598284151,"Tropical",14.58082714,"Acropternis","Rhinocryptidae","Passeriformes","Passeriformes","Rhinocryptidae"
"90","Acryllium_vulturinum",0.0334156846856807,1,4.170447585,"Tropical",9.832922748,"Acryllium","Numididae","Galliformes","Galliformes","Numididae"
"91","Actenoides_bougainvillei",0.139344634472233,2,-8.003007816,"Tropical",2.3419161,"Actenoides","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"92","Actenoides_concretus",0.154561152064927,3,1.222264408,"Tropical",3.641907899,"Actenoides","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"93","Actenoides_hombroni",0.139344634472233,1,7.798539063,"Tropical",2.3419161,"Actenoides","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"94","Actenoides_lindsayi",0.20639163190257,2,14.76769847,"Tropical",0.3923611138,"Actenoides","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"95","Actinodura_egertoni",0.225652505280684,4,26.29956048,"Mixed",2.687439888,"Actinodura","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"96","Actinodura_morrisoniana",0.245458793707583,1,23.79579599,"Mixed",1.462859793,"Actinodura","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"97","Actinodura_nipalensis",0.149585334526206,2,28.05950327,"Temperate",2.656844956,"Actinodura","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"98","Actinodura_ramsayi",0.225652505280684,4,21.57245584,"Mixed",2.687439888,"Actinodura","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"99","Actinodura_waldeni",0.420823902531762,4,25.80603947,"Mixed",0.6785781895,"Actinodura","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"100","Actitis_hypoleucos",0.039248415418137,1,55.26417073,"Temperate",16.8013598,"Actitis","Scolopacidae","Charadriiformes","Charadriiformes","Scolopacidae"
"101","Actophilornis_africanus",0.0390214043235011,1,-3.718122325,"Mixed",18.65643959,"Actophilornis","Jacanidae","Charadriiformes","Charadriiformes","Jacanidae"
"102","Actophilornis_albinucha",0.0390214043235011,1,-16.5557389,"Tropical",18.65643959,"Actophilornis","Jacanidae","Charadriiformes","Charadriiformes","Jacanidae"
"103","Adelomyia_melanogenys",0.0885846858400781,8,-4.423519267,"Mixed",9.086139623,"Adelomyia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"104","Aechmophorus_clarkii",0.0562007098469537,2,36.89011589,"Mixed",7.343352592,"Aechmophorus","Podicipedidae","Podicipediformes","Podicipediformes","Podicipedidae"
"105","Aechmophorus_occidentalis",0.0562007098469537,2,34.72450323,"Mixed",7.343352592,"Aechmophorus","Podicipedidae","Podicipediformes","Podicipediformes","Podicipedidae"
"106","Aegithalos_caudatus",0.0885171468423026,19,51.080425,"Mixed",5.666635888,"Aegithalos","Aegithalidae","Passeriformes","Passeriformes","Aegithalidae"
"107","Aegithalos_concinnus",0.0877165973556088,6,26.94811433,"Mixed",5.872845543,"Aegithalos","Aegithalidae","Passeriformes","Passeriformes","Aegithalidae"
"108","Aegithalos_fuliginosus",0.28410032897862,1,31.86399399,"Temperate",0.5707597337,"Aegithalos","Aegithalidae","Passeriformes","Passeriformes","Aegithalidae"
"109","Aegithalos_iouschistos",0.28410032897862,4,28.39246771,"Temperate",0.5707597337,"Aegithalos","Aegithalidae","Passeriformes","Passeriformes","Aegithalidae"
"110","Aegithalos_leucogenys",0.0877165973556088,1,33.14411497,"Temperate",5.872845543,"Aegithalos","Aegithalidae","Passeriformes","Passeriformes","Aegithalidae"
"111","Aegithalos_niveogularis",0.154583234270858,1,32.01407807,"Temperate",1.640767491,"Aegithalos","Aegithalidae","Passeriformes","Passeriformes","Aegithalidae"
"112","Aegithina_nigrolutea",0.164182160421402,1,24.09607426,"Mixed",1.565917833,"Aegithina","Aegithinidae","Passeriformes","Passeriformes","Aegithinidae"
"113","Aegithina_tiphia",0.094200334047174,11,15.53763972,"Mixed",1.614775228,"Aegithina","Aegithinidae","Passeriformes","Passeriformes","Aegithinidae"
"114","Aegithina_viridissima",0.0509773063726821,2,1.017557475,"Tropical",10.16291794,"Aegithina","Aegithinidae","Passeriformes","Passeriformes","Aegithinidae"
"115","Aegolius_acadicus",0.0522380132009532,5,46.63594052,"Mixed",9.042651305,"Aegolius","Strigidae","Strigiformes","Strigiformes","Strigidae"
"116","Aegolius_funereus",0.0506640875406514,6,57.44475363,"Temperate",10.23204966,"Aegolius","Strigidae","Strigiformes","Strigiformes","Strigidae"
"117","Aegolius_harrisii",0.0522380132009532,3,-26.59334049,"Mixed",9.042651305,"Aegolius","Strigidae","Strigiformes","Strigiformes","Strigidae"
"118","Aegotheles_albertisi",0.028987611510457,3,-6.748299001,"Tropical",24.26479699,"Aegotheles","Aegothelidae","Caprimulgiformes","Apodiformes","Aegothelidae"
"119","Aegotheles_archboldi",0.0445400912701418,1,-4.188203949,"Tropical",10.40586996,"Aegotheles","Aegothelidae","Caprimulgiformes","Apodiformes","Aegothelidae"
"120","Aegotheles_bennettii",0.0388067011149173,5,-5.802299022,"Tropical",18.62363478,"Aegotheles","Aegothelidae","Caprimulgiformes","Apodiformes","Aegothelidae"
"121","Aegotheles_crinifrons",0.0303823411244864,2,0.706603397,"Tropical",21.09751778,"Aegotheles","Aegothelidae","Caprimulgiformes","Apodiformes","Aegothelidae"
"122","Aegotheles_cristatus",0.0388067011149173,2,-25.67899252,"Mixed",18.62363478,"Aegotheles","Aegothelidae","Caprimulgiformes","Apodiformes","Aegothelidae"
"123","Aegotheles_insignis",0.0263003702224127,2,-5.299650014,"Tropical",23.83529576,"Aegotheles","Aegothelidae","Caprimulgiformes","Apodiformes","Aegothelidae"
"124","Aegotheles_wallacii",0.0445400912701418,3,-4.464793262,"Tropical",10.40586996,"Aegotheles","Aegothelidae","Caprimulgiformes","Apodiformes","Aegothelidae"
"125","Aegypius_monachus",0.111036764283126,1,39.62483195,"Mixed",3.625153688,"Aegypius","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"126","Aenigmatolimnas_marginalis",0.0846096716679083,1,-8.551309131,"Tropical",10.38520565,"Aenigmatolimnas","Rallidae","Gruiformes","Gruiformes","Rallidae"
"127","Aepypodius_arfakianus",0.0551406238962495,2,-5.280617427,"Tropical",6.800617215,"Aepypodius","Megapodiidae","Galliformes","Galliformes","Megapodiidae"
"128","Aeronautes_andecolus",0.0668787430700449,3,-23.74850891,"Mixed",8.311105153,"Aeronautes","Apodidae","Caprimulgiformes","Apodiformes","Apodidae"
"129","Aeronautes_montivagus",0.0876298607977838,2,1.666749335,"Tropical",7.870836184,"Aeronautes","Apodidae","Apodiformes","Apodiformes","Apodidae"
"130","Aeronautes_saxatalis",0.0876298607977838,2,33.7449534,"Mixed",7.870836184,"Aeronautes","Apodidae","Caprimulgiformes","Apodiformes","Apodidae"
"131","Aethopyga_boltoni",0.0801337981175562,3,7.323541202,"Tropical",4.822424628,"Aethopyga","Nectariniidae","Passeriformes","",""
"132","Aethopyga_christinae",0.118985397939314,3,25.34192213,"Mixed",2.217867964,"Aethopyga","Nectariniidae","Passeriformes","",""
"133","Aethopyga_flagrans",0.109937977849308,4,14.97181299,"Tropical",3.60115829,"Aethopyga","Nectariniidae","Passeriformes","",""
"134","Aethopyga_gouldiae",0.109937977849308,4,26.40854971,"Mixed",3.60115829,"Aethopyga","Nectariniidae","Passeriformes","",""
"135","Aethopyga_ignicauda",0.0780987907935924,2,26.3240809,"Mixed",3.19095053,"Aethopyga","Nectariniidae","Passeriformes","",""
"136","Aethopyga_linaraborae",0.0726973882772749,1,7.392208033,"Tropical",4.046440841,"Aethopyga","Nectariniidae","Passeriformes","",""
"137","Aethopyga_mystacalis",0.124343887624319,2,0.529341054,"Tropical",0.4813855336,"Aethopyga","Nectariniidae","Passeriformes","",""
"138","Aethopyga_nipalensis",0.123196255432732,9,24.13384269,"Mixed",0.6312196697,"Aethopyga","Nectariniidae","Passeriformes","",""
"139","Aethopyga_pulcherrima",0.204555663610118,3,11.82967914,"Tropical",1.372897166,"Aethopyga","Nectariniidae","Passeriformes","",""
"140","Aethopyga_saturata",0.0726973882772749,10,21.03981927,"Mixed",4.046440841,"Aethopyga","Nectariniidae","Passeriformes","",""
"141","Aethopyga_shelleyi",0.204555663610118,7,9.942483746,"Tropical",1.372897166,"Aethopyga","Nectariniidae","Passeriformes","",""
"142","Aethopyga_siparaja",0.123196255432732,16,14.19076266,"Mixed",0.6312196697,"Aethopyga","Nectariniidae","Passeriformes","",""
"143","Afropavo_congensis",0.0630540382094143,1,-0.797470772,"Tropical",8.054551531,"Afropavo","Phasianidae","Galliformes","Galliformes","Phasianidae"
"144","Agamia_agami",0.0684929673230048,1,5.866714527,"Tropical",9.738530053,"Agamia","Ardeidae","Pelecaniformes","Pelecaniformes","Ardeidae"
"145","Agapornis_pullarius",0.111888964986864,2,4.593552791,"Tropical",5.493679295,"Agapornis","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"146","Agelaius_humeralis",0.248234873310312,2,21.55598937,"Tropical",0.7395060726,"Agelaius","Icteridae","Passeriformes","",""
"147","Agelaius_phoeniceus",0.169187382546628,26,45.29552014,"Mixed",4.503832868,"Agelaius","Icteridae","Passeriformes","",""
"148","Agelaius_tricolor",0.194343752042997,1,38.364541,"Temperate",4.380437222,"Agelaius","Icteridae","Passeriformes","",""
"149","Agelastes_meleagrides",0.0845128489336291,1,6.417769541,"Tropical",4.480439401,"Agelastes","Numididae","Galliformes","Galliformes","Numididae"
"150","Agelastes_niger",0.0845128489336291,1,1.096557313,"Tropical",4.480439401,"Agelastes","Numididae","Galliformes","Galliformes","Numididae"
"151","Aglaeactis_castelnaudii",0.439766329151248,2,-11.6013013,"Tropical",0.2579921186,"Aglaeactis","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"152","Aglaeactis_cupripennis",0.146131375418109,2,-5.120226624,"Tropical",2.111297037,"Aglaeactis","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"153","Aglaeactis_pamela",0.439766329151248,1,-16.87734713,"Tropical",0.2579921186,"Aglaeactis","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"154","Aglaiocercus_coelestis",0.233443119051345,2,1.595676414,"Tropical",2.788300646,"Aglaiocercus","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"155","Aglaiocercus_kingi",0.233443119051345,7,-2.056139448,"Tropical",2.788300646,"Aglaiocercus","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"156","Aimophila_notosticta",0.241775664017731,1,17.08396932,"Tropical",2.434049095,"Aimophila","Passerellidae","Passeriformes","",""
"157","Aimophila_rufescens",0.17128913087141,7,14.98205568,"Mixed",4.552778572,"Aimophila","Passerellidae","Passeriformes","",""
"158","Aimophila_ruficeps",0.241775664017731,12,29.22017927,"Mixed",2.434049095,"Aimophila","Passerellidae","Passeriformes","",""
"159","Aix_galericulata",0.204804100241954,1,42.14841407,"Mixed",3.584305504,"Aix","Anatidae","Anseriformes","Anseriformes","Anatidae"
"160","Aix_sponsa",0.204804100241954,1,42.90496343,"Mixed",3.584305504,"Aix","Anatidae","Anseriformes","Anseriformes","Anatidae"
"161","Alaemon_alaudipes",0.0711026753132554,4,25.7291495,"Mixed",2.193354782,"Alaemon","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"162","Alauda_arvensis",0.13841866232038,12,48.12243796,"Mixed",3.941978072,"Alauda","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"163","Alauda_gulgula",0.397025398540401,12,29.40961824,"Mixed",0.3721062655,"Alauda","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"164","Alcedo_argentata",0.315458808473805,2,8.381949947,"Tropical",1.076879408,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"165","Alcedo_atthis",0.185043447061822,7,24.2805496,"Mixed",4.124999686,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"166","Alcedo_azurea",0.260888555264418,8,-20.14849417,"Mixed",1.520741823,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"167","Alcedo_cristata",0.206405941030706,3,-3.461952091,"Mixed",2.009957714,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"168","Alcedo_euryzona",0.0914957116080318,2,1.032379613,"Tropical",7.159505831,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"169","Alcedo_leucogaster",0.130213659541587,4,1.831697114,"Tropical",4.647134931,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"170","Alcedo_meninting",0.175598062462637,11,10.44825641,"Mixed",3.217930021,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"171","Alcedo_pusilla",0.162724217205001,9,-7.729633213,"Mixed",3.733256647,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"172","Alcedo_quadribrachys",0.205868198261104,2,1.579069527,"Tropical",3.031680818,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"173","Alcedo_semitorquata",0.260605030275581,3,-13.9403064,"Mixed",2.816972131,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"174","Alcedo_vintsioides",0.206405941030706,2,-19.35342981,"Mixed",2.009957714,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"175","Alcedo_websteri",0.260888555264418,1,-4.649569022,"Tropical",1.520741823,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"176","Alcippe_brunnea",0.0940014490197928,7,27.7281361,"Mixed",7.085868101,"Alcippe","Leiothrichidae","Passeriformes","Passeriformes","Timaliidae"
"177","Alcippe_brunneicauda",0.093743432790692,2,1.861660204,"Tropical",5.345263456,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"178","Alcippe_castaneceps",0.0704701786708218,4,21.58110394,"Mixed",12.2980999,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"179","Alcippe_chrysotis",0.130852756042864,5,28.30432719,"Mixed",2.926325044,"Alcippe","Leiothrichidae","Passeriformes","Passeriformes","Timaliidae"
"180","Alcippe_cinerea",0.062178616456355,7,26.35518989,"Mixed",12.65800985,"Alcippe","Leiothrichidae","Passeriformes","Passeriformes","Timaliidae"
"181","Alcippe_cinereiceps",0.414490936115745,7,31.03388212,"Temperate",0.8290130767,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"182","Alcippe_morrisonia",0.0980686589648093,7,25.80229811,"Mixed",4.404310896,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"183","Alcippe_nipalensis",0.130852756042864,3,26.0864394,"Mixed",2.926325044,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"184","Alcippe_peracensis",0.0980686589648093,4,11.05896805,"Tropical",4.404310896,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"185","Alcippe_poioicephala",0.0517455126267693,8,20.04216361,"Mixed",17.88741759,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"186","Alcippe_vinipectus",0.19859052026895,8,28.7997448,"Mixed",3.485152034,"Alcippe","Leiothrichidae","Passeriformes","Passeriformes","Timaliidae"
"187","Aleadryas_rufinucha",0.0400792501334558,4,-5.22399284,"Tropical",19.44200571,"Aleadryas","Oreoicidae","Passeriformes","Passeriformes","Pachycephalidae"
"188","Alectoris_barbara",0.0934882042833447,4,32.21168293,"Mixed",6.035162177,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"189","Alectoris_chukar",0.169201075038338,14,39.84332178,"Temperate",2.71570113,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"190","Alectoris_graeca",0.170567127786023,3,42.95328027,"Temperate",2.621034044,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"191","Alectoris_magna",0.25015526231968,1,36.68908094,"Temperate",2.132240299,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"192","Alectoris_melanocephala",0.0934882042833447,1,17.28022223,"Mixed",6.035162177,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"193","Alectoris_philbyi",0.25015526231968,1,17.56980663,"Tropical",2.132240299,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"194","Alectoris_rufa",0.169201075038338,3,52.97511853,"Temperate",2.71570113,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"195","Alectroenas_madagascariensis",0.165418433121051,1,-19.06974578,"Mixed",2.458299703,"Alectroenas","Columbidae","Columbiformes","Columbiformes","Columbidae"
"196","Alectroenas_sganzini",0.165418433121051,2,-11.87284649,"Tropical",2.458299703,"Alectroenas","Columbidae","Columbiformes","Columbiformes","Columbidae"
"197","Alectrurus_tricolor",0.139839704760612,1,-18.44013613,"Mixed",5.2945591,"Alectrurus","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"198","Alectura_lathami",0.0339324885730871,2,-22.76436948,"Mixed",17.28554663,"Alectura","Megapodiidae","Galliformes","Galliformes","Megapodiidae"
"199","Alethe_choloensis",0.166707521343828,2,-15.4646948,"Tropical",3.089661108,"Alethe","Muscicapidae","Passeriformes","Passeriformes","Turdidae"
"200","Alethe_diademata",0.0715407961751066,2,1.029747072,"Tropical",12.46122801,"Alethe","Muscicapidae","Passeriformes","Passeriformes","Turdidae"
"201","Alethe_fuelleborni",0.166707521343828,1,-9.382776501,"Tropical",3.089661108,"Alethe","Muscicapidae","Passeriformes","Passeriformes","Turdidae"
"202","Alethe_poliocephala",0.0899155767847887,10,2.77581024,"Tropical",8.265048578,"Alethe","Muscicapidae","Passeriformes","Passeriformes","Turdidae"
"203","Alethe_poliophrys",0.112266229874785,2,-2.087169025,"Tropical",6.693252636,"Alethe","Muscicapidae","Passeriformes","Passeriformes","Turdidae"
"204","Alisterus_amboinensis",0.252000013006827,6,-1.902317724,"Tropical",0.9899661046,"Alisterus","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"205","Alisterus_chloropterus",0.143956530194162,3,-5.431239961,"Tropical",1.788265824,"Alisterus","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"206","Alisterus_scapularis",0.252000013006827,2,-29.50662231,"Mixed",0.9899661046,"Alisterus","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"207","Alophoixus_affinis",0.0858742224150001,9,-1.39256071,"Tropical",4.928017458,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"208","Alophoixus_bres",0.146707390672037,5,0.73811103,"Tropical",1.120519234,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"209","Alophoixus_finschii",0.0621107339978704,1,0.809578187,"Tropical",13.83869465,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"210","Alophoixus_flaveolus",0.146707390672037,2,23.07280632,"Mixed",1.120519234,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"211","Alophoixus_ochraceus",0.10079277660078,8,4.249641904,"Tropical",7.330632652,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"212","Alophoixus_pallidus",0.10079277660078,7,20.28433592,"Mixed",7.330632652,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"213","Alophoixus_phaeocephalus",0.0858742224150001,4,0.856908237,"Tropical",4.928017458,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"214","Alopochelidon_fucata",0.0958717758384848,1,-5.994818593,"Mixed",9.198309265,"Alopochelidon","Hirundinidae","Passeriformes","Passeriformes","Hirundinidae"
"215","Amadina_erythrocephala",0.14934730698787,2,-22.38085312,"Mixed",2.309672681,"Amadina","Estrildidae","Passeriformes","",""
"216","Amadina_fasciata",0.14934730698787,3,2.813340955,"Mixed",2.309672681,"Amadina","Estrildidae","Passeriformes","",""
