"","sp","DR","ssp","lat","region","age","genus","Family","Order","eltonO","eltonF"
"8937","Acrocephalus_kerearako",-0.0879054271238738,NA,NA,NA,NA,"Acrocephalus","Acrocephalidae","Passeriformes","",""
"8938","Acrocephalus_caffer",-0.0488222239553759,NA,NA,NA,NA,"Acrocephalus","Acrocephalidae","Passeriformes","",""
"8939","Acrocephalus_vaughani",0.0678975488644381,NA,NA,NA,NA,"Acrocephalus","Acrocephalidae","Passeriformes","",""
"8940","Acrocephalus_taiti",0.0641724441714882,NA,NA,NA,NA,"Acrocephalus","Acrocephalidae","Passeriformes","",""
"8941","Acrocephalus_aequinoctialis",-0.299967926073132,NA,NA,NA,NA,"Acrocephalus","Acrocephalidae","Passeriformes","",""
"8942","Acrocephalus_sechellensis",-1.29017068526286,NA,NA,NA,NA,"Acrocephalus","Acrocephalidae","Passeriformes","",""
"8943","Acrocephalus_tangorum",-1.58456521041854,NA,NA,NA,NA,"Acrocephalus","Acrocephalidae","Passeriformes","",""
"8944","Acrocephalus_baeticatus",-1.37017730478102,NA,NA,NA,NA,"Acrocephalus","Acrocephalidae","Passeriformes","",""
"8945","Acrocephalus_orinus",-1.79056011110615,NA,NA,NA,NA,"Acrocephalus","Acrocephalidae","Passeriformes","",""
"8946","Acrocephalus_sorghophilus",-1.59860065058957,NA,NA,NA,NA,"Acrocephalus","Acrocephalidae","Passeriformes","",""
"8947","Acrocephalus_rehsei",-1.75359595500684,NA,NA,NA,NA,"Acrocephalus","Acrocephalidae","Passeriformes","",""
"8948","Locustella_pleskei",-1.2321086197794,NA,NA,NA,NA,"Locustella","Locustellidae","Passeriformes","",""
"8949","Bradypterus_sylvaticus",-1.83799724911267,NA,NA,NA,NA,"Bradypterus","Sylviidae","Passeriformes","",""
"8950","Bradypterus_bangwaensis",-1.81757728999092,NA,NA,NA,NA,"Bradypterus","Sylviidae","Passeriformes","",""
"8951","Acrocephalus_syrinx",-1.94999444333249,NA,NA,NA,NA,"Acrocephalus","Acrocephalidae","Passeriformes","",""
"8952","Acrocephalus_luscinius",-1.92822927840491,NA,NA,NA,NA,"Acrocephalus","Acrocephalidae","Passeriformes","",""
"8953","Stachyris_herberti",-1.50197268637087,NA,NA,NA,NA,"Stachyris","Timaliidae","Passeriformes","",""
"8954","Stachyris_grammiceps",-1.52999818922304,NA,NA,NA,NA,"Stachyris","Timaliidae","Passeriformes","",""
"8955","Stachyris_hypogrammica",-1.61222738421742,NA,NA,NA,NA,"Stachyris","Timaliidae","Passeriformes","",""
"8956","Stachyris_thoracica",-1.35236998365104,NA,NA,NA,NA,"Stachyris","Timaliidae","Passeriformes","",""
"8957","Stachyris_latistriata",-1.69974113165916,NA,NA,NA,NA,"Stachyris","Timaliidae","Passeriformes","",""
"8958","Yuhina_humilis",-1.50673396440211,NA,NA,NA,NA,"Yuhina","Zosteropidae","Passeriformes","",""
"8959","Yuhina_diademata",-2.4042610342936,NA,NA,NA,NA,"Yuhina","Zosteropidae","Passeriformes","",""
"8960","Turdoides_tenebrosa",-0.954628483482988,NA,NA,NA,NA,"Turdoides","Leiothrichidae","Passeriformes","",""
"8961","Turdoides_squamulata",-0.941494931535643,NA,NA,NA,NA,"Turdoides","Leiothrichidae","Passeriformes","",""
"8962","Turdoides_affinis",-1.15910727068225,NA,NA,NA,NA,"Turdoides","Leiothrichidae","Passeriformes","",""
"8963","Turdoides_striata",-1.02638178165423,NA,NA,NA,NA,"Turdoides","Leiothrichidae","Passeriformes","",""
"8964","Turdoides_leucopygia",-1.17804702630526,NA,NA,NA,NA,"Turdoides","Leiothrichidae","Passeriformes","",""
"8965","Turdoides_caudata",-1.26392855034817,NA,NA,NA,NA,"Turdoides","Leiothrichidae","Passeriformes","",""
"8966","Turdoides_rufescens",-1.18558459428728,NA,NA,NA,NA,"Turdoides","Leiothrichidae","Passeriformes","",""
"8967","Turdoides_leucocephala",-0.988951587719425,NA,NA,NA,NA,"Turdoides","Leiothrichidae","Passeriformes","",""
"8968","Turdoides_fulva",-1.1699540550706,NA,NA,NA,NA,"Turdoides","Leiothrichidae","Passeriformes","",""
"8969","Turdoides_rubiginosa",-1.60719284844745,NA,NA,NA,NA,"Turdoides","Leiothrichidae","Passeriformes","",""
"8970","Turdoides_hypoleuca",-1.1279028061144,NA,NA,NA,NA,"Turdoides","Leiothrichidae","Passeriformes","",""
"8971","Turdoides_subrufa",-1.20029619994724,NA,NA,NA,NA,"Turdoides","Leiothrichidae","Passeriformes","",""
"8972","Garrulax_henrici",-1.17327307993809,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8973","Garrulax_bieti",-1.15810181242236,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8974","Garrulax_milleti",-1.04238299895512,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8975","Garrulax_delesserti",-1.16318149153238,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8976","Garrulax_chinensis",-1.33366524785089,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8977","Garrulax_lugubris",-1.12292720769474,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8978","Garrulax_bicolor",-1.00795041834728,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8979","Garrulax_strepitans",-1.10980344916734,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8980","Garrulax_yersini",-1.04570118756025,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8981","Garrulax_maximus",-1.34111833838355,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8982","Garrulax_lunulatus",-1.58963768372656,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8983","Garrulax_cineraceus",-1.3090207835603,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8984","Garrulax_palliatus",-1.32534332450661,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8985","Garrulax_vassali",-1.20702803712237,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8986","Garrulax_courtoisi",-1.27586807097605,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8987","Garrulax_maesi",-1.31712177105589,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8988","Garrulax_formosus",-1.02776704395486,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8989","Garrulax_rufifrons",-1.21156743064218,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8990","Garrulax_milnei",-1.49891966910213,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8991","Garrulax_calvus",-1.55570780461747,NA,NA,NA,NA,"Garrulax","Leiothrichidae","Passeriformes","",""
"8992","Actinodura_souliei",-0.651952586132043,NA,NA,NA,NA,"Actinodura","Leiothrichidae","Passeriformes","",""
"8993","Liocichla_omeiensis",-1.60712792594911,NA,NA,NA,NA,"Liocichla","Leiothrichidae","Passeriformes","",""
"8994","Trichastoma_rostratum",-1.11765624867,NA,NA,NA,NA,"Trichastoma","Pellorneidae","Passeriformes","",""
"8995","Stachyris_striolata",-2.09776616644369,NA,NA,NA,NA,"Stachyris","Timaliidae","Passeriformes","",""
"8996","Stachyris_nigrorum",-1.41972315691897,NA,NA,NA,NA,"Stachyris","Timaliidae","Passeriformes","",""
"8997","Stachyris_melanothorax",-1.31855239542071,NA,NA,NA,NA,"Stachyris","Timaliidae","Passeriformes","",""
"8998","Spelaeornis_formosus",-1.46056453691883,NA,NA,NA,NA,"Spelaeornis","Timaliidae","Passeriformes","",""
"8999","Spelaeornis_badeigularis",-1.48110654005847,NA,NA,NA,NA,"Spelaeornis","Timaliidae","Passeriformes","",""
"9000","Spelaeornis_longicaudatus",-1.4518720224102,NA,NA,NA,NA,"Spelaeornis","Timaliidae","Passeriformes","",""
"9001","Spelaeornis_troglodytoides",-1.36420577001636,NA,NA,NA,NA,"Spelaeornis","Timaliidae","Passeriformes","",""
"9002","Macronous_flavicollis",-1.38434591726472,NA,NA,NA,NA,"Macronous","Timaliidae","Passeriformes","",""
"9003","Macronous_kelleyi",-1.25900918245161,NA,NA,NA,NA,"Macronous","Timaliidae","Passeriformes","",""
"9004","Alcippe_ludlowi",-1.97880597213593,NA,NA,NA,NA,"Alcippe","Sylviidae","Passeriformes","",""
"9005","Paradoxornis_paradoxus",-1.5494816092769,NA,NA,NA,NA,"Paradoxornis","Sylviidae","Passeriformes","",""
"9006","Paradoxornis_brunneus",-1.53292951633779,NA,NA,NA,NA,"Paradoxornis","Sylviidae","Passeriformes","",""
"9007","Paradoxornis_przewalskii",-1.41707204807133,NA,NA,NA,NA,"Paradoxornis","Sylviidae","Passeriformes","",""
"9008","Paradoxornis_heudei",-1.42223815401003,NA,NA,NA,NA,"Paradoxornis","Sylviidae","Passeriformes","",""
"9009","Paradoxornis_davidianus",-1.66668836783403,NA,NA,NA,NA,"Paradoxornis","Sylviidae","Passeriformes","",""
"9010","Paradoxornis_flavirostris",-1.44222010722136,NA,NA,NA,NA,"Paradoxornis","Sylviidae","Passeriformes","",""
"9011","Paradoxornis_conspicillatus",-1.566773412221,NA,NA,NA,NA,"Paradoxornis","Sylviidae","Passeriformes","",""
"9012","Paradoxornis_alphonsianus",-1.28813286900265,NA,NA,NA,NA,"Paradoxornis","Sylviidae","Passeriformes","",""
"9013","Paradoxornis_zappeyi",-1.48079423187075,NA,NA,NA,NA,"Paradoxornis","Sylviidae","Passeriformes","",""
"9014","Chrysomma_altirostre",-1.71032608202622,NA,NA,NA,NA,"Chrysomma","Sylviidae","Passeriformes","",""
"9015","Alcippe_ruficapilla",-2.04317487113432,NA,NA,NA,NA,"Alcippe","Sylviidae","Passeriformes","",""
"9016","Alcippe_striaticollis",-1.77391180413371,NA,NA,NA,NA,"Alcippe","Sylviidae","Passeriformes","",""
"9017","Alcippe_pyrrhoptera",-1.72250333266845,NA,NA,NA,NA,"Alcippe","Sylviidae","Passeriformes","",""
"9018","Alcippe_grotei",-2.05801635963093,NA,NA,NA,NA,"Alcippe","Sylviidae","Passeriformes","",""
"9019","Alcippe_variegaticeps",-1.94467568342073,NA,NA,NA,NA,"Alcippe","Sylviidae","Passeriformes","",""
"9020","Alcippe_rufogularis",-2.54488044197804,NA,NA,NA,NA,"Alcippe","Sylviidae","Passeriformes","",""
"9021","Alcippe_dubia",-2.18300900221768,NA,NA,NA,NA,"Alcippe","Sylviidae","Passeriformes","",""
"9022","Cisticola_fulvicapilla",-1.49557026130435,NA,NA,NA,NA,"Cisticola","Cisticolidae","Passeriformes","",""
"9023","Cisticola_cherina",-1.31747083194213,NA,NA,NA,NA,"Cisticola","Cisticolidae","Passeriformes","",""
"9024","Cisticola_subruficapilla",-1.52648813816523,NA,NA,NA,NA,"Cisticola","Cisticolidae","Passeriformes","",""
"9025","Cisticola_angusticauda",-1.57133389290959,NA,NA,NA,NA,"Cisticola","Cisticolidae","Passeriformes","",""
"9026","Cisticola_troglodytes",-1.5641394295562,NA,NA,NA,NA,"Cisticola","Cisticolidae","Passeriformes","",""
"9027","Cisticola_discolor",-1.73188929429937,NA,NA,NA,NA,"Cisticola","Cisticolidae","Passeriformes","",""
"9028","Prinia_burnesii",-1.63028720491795,NA,NA,NA,NA,"Prinia","Cisticolidae","Passeriformes","",""
"9029","Hypsipetes_crassirostris",-1.46197477916801,NA,NA,NA,NA,"Hypsipetes","Pycnonotidae","Passeriformes","",""
"9030","Bernieria_madagascariensis",-3.18196578408512,NA,NA,NA,NA,"Bernieria","Bernieridae","Passeriformes","",""
"9031","Troglodytes_cobbi",-1.48131749853714,NA,NA,NA,NA,"Troglodytes","Troglodytidae","Passeriformes","",""
"9032","Troglodytes_tanneri",-1.57914019724351,NA,NA,NA,NA,"Troglodytes","Troglodytidae","Passeriformes","",""
"9033","Aplonis_atrifusca",-0.998504040785165,NA,NA,NA,NA,"Aplonis","Sturnidae","Passeriformes","",""
"9034","Streptocitta_albicollis",-0.857658674976432,NA,NA,NA,NA,"Streptocitta","Sturnidae","Passeriformes","",""
"9035","Gracula_religiosa",-1.44314064292065,NA,NA,NA,NA,"Gracula","Sturnidae","Passeriformes","",""
"9036","Acridotheres_tristis",-1.08579720728832,NA,NA,NA,NA,"Acridotheres","Sturnidae","Passeriformes","",""
"9037","Mimus_graysoni",-1.27695108571589,NA,NA,NA,NA,"Mimus","Mimidae","Passeriformes","",""
"9038","Zoothera_everetti",-2.02884502251613,NA,NA,NA,NA,"Zoothera","Turdidae","Passeriformes","",""
"9039","Zoothera_tanganjicae",-1.91719312732025,NA,NA,NA,NA,"Zoothera","Turdidae","Passeriformes","",""
"9040","Zoothera_schistacea",-1.89502462006972,NA,NA,NA,NA,"Zoothera","Turdidae","Passeriformes","",""
"9041","Zoothera_dohertyi",-1.69187382797166,NA,NA,NA,NA,"Zoothera","Turdidae","Passeriformes","",""
"9042","Zoothera_peronii",-1.71708205068944,NA,NA,NA,NA,"Zoothera","Turdidae","Passeriformes","",""
"9043","Zoothera_margaretae",-1.80668607033347,NA,NA,NA,NA,"Zoothera","Turdidae","Passeriformes","",""
"9044","Zoothera_interpres",-1.68047460199688,NA,NA,NA,NA,"Zoothera","Turdidae","Passeriformes","",""
"9045","Zoothera_major",-1.88747222880125,NA,NA,NA,NA,"Zoothera","Turdidae","Passeriformes","",""
"9046","Zoothera_talaseae",-1.39058146848691,NA,NA,NA,NA,"Zoothera","Turdidae","Passeriformes","",""
"9047","Zoothera_machiki",-2.02636104860284,NA,NA,NA,NA,"Zoothera","Turdidae","Passeriformes","",""
"9048","Myophonus_melanurus",-1.64103080471749,NA,NA,NA,NA,"Myophonus","Muscicapidae","Passeriformes","",""
"9049","Myophonus_insularis",-1.73749895838834,NA,NA,NA,NA,"Myophonus","Muscicapidae","Passeriformes","",""
"9050","Myophonus_glaucinus",-1.73607822236426,NA,NA,NA,NA,"Myophonus","Muscicapidae","Passeriformes","",""
"9051","Myophonus_blighi",-1.60324365693191,NA,NA,NA,NA,"Myophonus","Muscicapidae","Passeriformes","",""
"9052","Phoenicurus_alaschanicus",-1.63535633651715,NA,NA,NA,NA,"Phoenicurus","Muscicapidae","Passeriformes","",""
"9053","Phoenicurus_erythronotus",-2.05937955431797,NA,NA,NA,NA,"Phoenicurus","Muscicapidae","Passeriformes","",""
"9054","Phoenicurus_caeruleocephala",-1.56619796862237,NA,NA,NA,NA,"Phoenicurus","Muscicapidae","Passeriformes","",""
"9055","Monticola_sharpei",-0.718398719072082,NA,NA,NA,NA,"Monticola","Turdidae","Passeriformes","",""
"9056","Monticola_imerinus",-1.34001432396053,NA,NA,NA,NA,"Monticola","Turdidae","Passeriformes","",""
"9057","Monticola_explorator",-1.74357934697487,NA,NA,NA,NA,"Monticola","Turdidae","Passeriformes","",""
"9058","Niltava_davidi",-2.25996655004343,NA,NA,NA,NA,"Niltava","Muscicapidae","Passeriformes","",""
"9059","Irena_puella",-3.08675644326545,NA,NA,NA,NA,"Irena","Irenidae","Passeriformes","",""
"9060","Macronyx_flavicollis",-1.96518404872869,NA,NA,NA,NA,"Macronyx","Motacillidae","Passeriformes","",""
"9061","Macronyx_grimwoodi",-1.93981260806945,NA,NA,NA,NA,"Macronyx","Motacillidae","Passeriformes","",""
"9062","Serinus_canaria",-1.55816261460131,NA,NA,NA,NA,"Serinus","Fringillidae","Passeriformes","",""
"9063","Paroreomyza_montana",-2.02734871628717,NA,NA,NA,NA,"Paroreomyza","Fringillidae","Passeriformes","",""
"9064","Loxops_caeruleirostris",-1.12584057486748,NA,NA,NA,NA,"Loxops","Fringillidae","Passeriformes","",""
"9065","Hemignathus_virens",-0.926383771510605,NA,NA,NA,NA,"Hemignathus","Fringillidae","Passeriformes","",""
"9066","Telespiza_cantans",-1.32114455063493,NA,NA,NA,NA,"Telespiza","Fringillidae","Passeriformes","",""
"9067","Nesospiza_acunhae",-0.940114730399445,NA,NA,NA,NA,"Nesospiza","Thraupidae","Passeriformes","",""
"9068","Nesospiza_wilkinsi",-0.723284856177313,NA,NA,NA,NA,"Nesospiza","Thraupidae","Passeriformes","",""
"9069","Ramphocelus_costaricensis",-0.705890128480437,NA,NA,NA,NA,"Ramphocelus","Thraupidae","Passeriformes","",""
"9070","Hemispingus_auricularis",-1.15197102981741,NA,NA,NA,NA,"Hemispingus","Thraupidae","Passeriformes","",""
"9071","Hemispingus_piurae",-1.57545659523666,NA,NA,NA,NA,"Hemispingus","Thraupidae","Passeriformes","",""
"9072","Poospiza_alticola",-1.01487277272095,NA,NA,NA,NA,"Poospiza","Thraupidae","Passeriformes","",""
"9073","Hemispingus_goeringi",-1.24997189233188,NA,NA,NA,NA,"Hemispingus","Thraupidae","Passeriformes","",""
"9074","Poospiza_caesar",-1.06192179743869,NA,NA,NA,NA,"Poospiza","Thraupidae","Passeriformes","",""
"9075","Poospiza_rubecula",-1.30003241693211,NA,NA,NA,NA,"Poospiza","Thraupidae","Passeriformes","",""
"9076","Poospiza_whitii",-1.6819953283191,NA,NA,NA,NA,"Poospiza","Thraupidae","Passeriformes","",""
"9077","Poospiza_boliviana",-1.21316218630049,NA,NA,NA,NA,"Poospiza","Thraupidae","Passeriformes","",""
"9078","Hemispingus_reyi",-1.20885416195817,NA,NA,NA,NA,"Hemispingus","Thraupidae","Passeriformes","",""
"9079","Dacnis_berlepschi",-1.16464242683274,NA,NA,NA,NA,"Dacnis","Thraupidae","Passeriformes","",""
"9080","Dacnis_viguieri",-1.20795542309078,NA,NA,NA,NA,"Dacnis","Thraupidae","Passeriformes","",""
"9081","Diglossa_venezuelensis",-1.18307298238991,NA,NA,NA,NA,"Diglossa","Thraupidae","Passeriformes","",""
"9082","Diglossa_gloriosissima",-1.07207336466444,NA,NA,NA,NA,"Diglossa","Thraupidae","Passeriformes","",""
"9083","Sporophila_ardesiaca",-0.719382519151728,NA,NA,NA,NA,"Sporophila","Emberizidae","Passeriformes","",""
"9084","Sporophila_corvina",-0.655140020470045,NA,NA,NA,NA,"Sporophila","Emberizidae","Passeriformes","",""
"9085","Sporophila_nigrorufa",0.987999149216188,NA,NA,NA,NA,"Sporophila","Emberizidae","Passeriformes","",""
"9086","Sporophila_hypoxantha",0.999392639971116,NA,NA,NA,NA,"Sporophila","Emberizidae","Passeriformes","",""
"9087","Sporophila_cinnamomea",0.0941327236796795,NA,NA,NA,NA,"Sporophila","Emberizidae","Passeriformes","",""
"9088","Sporophila_falcirostris",-0.561587535144656,NA,NA,NA,NA,"Sporophila","Emberizidae","Passeriformes","",""
"9089","Sporophila_frontalis",-0.673650900082939,NA,NA,NA,NA,"Sporophila","Emberizidae","Passeriformes","",""
"9090","Sporophila_torqueola",-1.24306547666126,NA,NA,NA,NA,"Sporophila","Emberizidae","Passeriformes","",""
"9091","Sporophila_murallae",-0.751267160156802,NA,NA,NA,NA,"Sporophila","Emberizidae","Passeriformes","",""
"9092","Sporophila_simplex",-0.627556746928575,NA,NA,NA,NA,"Sporophila","Emberizidae","Passeriformes","",""
"9093","Emberiza_koslowi",-1.48835149316882,NA,NA,NA,NA,"Emberiza","Emberizidae","Passeriformes","",""
"9094","Emberiza_socotrana",-1.81623729695221,NA,NA,NA,NA,"Emberiza","Emberizidae","Passeriformes","",""
"9095","Melozone_biarcuata",-1.76765855358792,NA,NA,NA,NA,"Melozone","Emberizidae","Passeriformes","",""
"9096","Icterus_graceannae",-1.62980563226637,NA,NA,NA,NA,"Icterus","Icteridae","Passeriformes","",""
"9097","Icterus_jamacaii",-1.46245665601948,NA,NA,NA,NA,"Icterus","Icteridae","Passeriformes","",""
"9098","Icterus_laudabilis",-0.996540348568038,NA,NA,NA,NA,"Icterus","Icteridae","Passeriformes","",""
"9099","Icterus_oberi",-0.861275351089996,NA,NA,NA,NA,"Icterus","Icteridae","Passeriformes","",""
"9100","Icterus_bullockii",-0.947380560252501,NA,NA,NA,NA,"Icterus","Icteridae","Passeriformes","",""
"9101","Icterus_abeillei",-0.560293457075003,NA,NA,NA,NA,"Icterus","Icteridae","Passeriformes","",""
"9102","Cacicus_chrysonotus",-1.51207744066056,NA,NA,NA,NA,"Cacicus","Icteridae","Passeriformes","",""
"9103","Cacicus_leucoramphus",-1.52941121097474,NA,NA,NA,NA,"Cacicus","Icteridae","Passeriformes","",""
"9104","Cacicus_koepckeae",-1.09369777557547,NA,NA,NA,NA,"Cacicus","Icteridae","Passeriformes","",""
"9105","Psarocolius_montezuma",-0.646190735098714,NA,NA,NA,NA,"Psarocolius","Icteridae","Passeriformes","",""
"9106","Psarocolius_bifasciatus",-0.626417829683007,NA,NA,NA,NA,"Psarocolius","Icteridae","Passeriformes","",""
"9107","Seiurus_aurocapilla",-2.65875714185914,NA,NA,NA,NA,"Seiurus","Parulidae","Passeriformes","",""
"9108","Seiurus_noveboracensis",-1.77802046449946,NA,NA,NA,NA,"Seiurus","Parulidae","Passeriformes","",""
"9109","Basileuterus_basilicus",-1.43133083438481,NA,NA,NA,NA,"Basileuterus","Parulidae","Passeriformes","",""
"9110","Phaeothlypis_fulvicauda",-1.4833869894992,NA,NA,NA,NA,"Phaeothlypis","Parulidae","Passeriformes","",""
"9111","Basileuterus_conspicillatus",-1.03799656357781,NA,NA,NA,NA,"Basileuterus","Parulidae","Passeriformes","",""
"9112","Basileuterus_cinereicollis",-1.01055785301425,NA,NA,NA,NA,"Basileuterus","Parulidae","Passeriformes","",""
"9113","Basileuterus_griseiceps",-1.18146816143322,NA,NA,NA,NA,"Basileuterus","Parulidae","Passeriformes","",""
"9114","Basileuterus_ignotus",-1.22028233748994,NA,NA,NA,NA,"Basileuterus","Parulidae","Passeriformes","",""
"9115","Passer_domesticus",-1.22477319362283,NA,NA,NA,NA,"Passer","Passeridae","Passeriformes","",""
"9116","Montifringilla_adamsi",-1.99403263055138,NA,NA,NA,NA,"Montifringilla","Passeridae","Passeriformes","",""
"9117","Erythrura_regia",-1.17930844432352,NA,NA,NA,NA,"Erythrura","Estrildidae","Passeriformes","",""
"9118","Erythrura_pealii",-1.20269924474462,NA,NA,NA,NA,"Erythrura","Estrildidae","Passeriformes","",""
"9119","Erythrura_cyaneovirens",-1.16909007071957,NA,NA,NA,NA,"Erythrura","Estrildidae","Passeriformes","",""
"9120","Erythrura_tricolor",-1.00485953377226,NA,NA,NA,NA,"Erythrura","Estrildidae","Passeriformes","",""
"9121","Erythrura_viridifacies",-1.28729984527181,NA,NA,NA,NA,"Erythrura","Estrildidae","Passeriformes","",""
"9122","Erythrura_prasina",-1.45292289902346,NA,NA,NA,NA,"Erythrura","Estrildidae","Passeriformes","",""
"9123","Lonchura_vana",-1.07398435299163,NA,NA,NA,NA,"Lonchura","Estrildidae","Passeriformes","",""
"9124","Lonchura_leucosticta",-1.21094510094373,NA,NA,NA,NA,"Lonchura","Estrildidae","Passeriformes","",""
"9125","Lonchura_montana",-1.21905143577503,NA,NA,NA,NA,"Lonchura","Estrildidae","Passeriformes","",""
"9126","Lonchura_forbesi",-1.18339282723718,NA,NA,NA,NA,"Lonchura","Estrildidae","Passeriformes","",""
"9127","Lonchura_hunsteini",-1.23875921690016,NA,NA,NA,NA,"Lonchura","Estrildidae","Passeriformes","",""
"9128","Lonchura_quinticolor",-0.622861899773882,NA,NA,NA,NA,"Lonchura","Estrildidae","Passeriformes","",""
"9129","Lonchura_pallida",-0.132914687715362,NA,NA,NA,NA,"Lonchura","Estrildidae","Passeriformes","",""
"9130","Lonchura_caniceps",-0.929032399660093,NA,NA,NA,NA,"Lonchura","Estrildidae","Passeriformes","",""
"9131","Lonchura_melaena",-1.27122535241631,NA,NA,NA,NA,"Lonchura","Estrildidae","Passeriformes","",""
"9132","Lonchura_striata",-0.347375108780546,NA,NA,NA,NA,"Lonchura","Estrildidae","Passeriformes","",""
"9133","Lonchura_monticola",-1.10992800233977,NA,NA,NA,NA,"Lonchura","Estrildidae","Passeriformes","",""
"9134","Lonchura_nigerrima",-0.965793578849024,NA,NA,NA,NA,"Lonchura","Estrildidae","Passeriformes","",""
"9135","Lonchura_teerinki",-1.02986082528021,NA,NA,NA,NA,"Lonchura","Estrildidae","Passeriformes","",""
"9136","Ortygospiza_locustella",-1.45202480551787,NA,NA,NA,NA,"Ortygospiza","Estrildidae","Passeriformes","",""
"9137","Ortygospiza_gabonensis",-1.55941389603221,NA,NA,NA,NA,"Ortygospiza","Estrildidae","Passeriformes","",""
"9138","Aegotheles_savesi",-3.82240852137476,NA,NA,NA,NA,"Aegotheles","Aegothelidae","Caprimulgiformes","",""
"9139","Chlorostilbon_lucidus",-0.53370214867981,NA,NA,NA,NA,"Chlorostilbon","Trochilidae","Caprimulgiformes","",""
"9140","Phaethornis_atrimentalis",-1.22443681216413,NA,NA,NA,NA,"Phaethornis","Trochilidae","Apodiformes","",""
"9141","Spizaetus_isidori",-2.26611911175966,NA,NA,NA,NA,"Spizaetus","Accipitridae","Accipitriformes","",""
"9142","Nisaetus_cirrhatus",-2.17305929375976,NA,NA,NA,NA,"Nisaetus","Accipitridae","Accipitriformes","",""
"9143","Buteo_solitarius",-1.25137601536814,NA,NA,NA,NA,"Buteo","Accipitridae","Accipitriformes","",""
"9144","Buteo_albigula",-0.912189008315288,NA,NA,NA,NA,"Buteo","Accipitridae","Accipitriformes","",""
"9145","Leucopternis_semiplumbeus",-1.69880185044281,NA,NA,NA,NA,"Leucopternis","Accipitridae","Accipitriformes","",""
"9146","Accipiter_princeps",-2.14796827097718,NA,NA,NA,NA,"Accipiter","Accipitridae","Accipitriformes","",""
"9147","Otus_sunia",-1.33831624150335,NA,NA,NA,NA,"Otus","Strigidae","Strigiformes","",""
"9148","Megascops_choliba",-1.87500866579285,NA,NA,NA,NA,"Megascops","Strigidae","Strigiformes","",""
"9149","Megascops_ingens",-1.82203090457624,NA,NA,NA,NA,"Megascops","Strigidae","Strigiformes","",""
"9150","Megascops_asio",-1.9044070233463,NA,NA,NA,NA,"Megascops","Strigidae","Strigiformes","",""
"9151","Megascops_watsonii",-1.63731838190901,NA,NA,NA,NA,"Megascops","Strigidae","Strigiformes","",""
"9152","Bubo_ascalaphus",-1.5674319753907,NA,NA,NA,NA,"Bubo","Strigidae","Strigiformes","",""
"9153","Bubo_scandiaca",-2.26014698426365,NA,NA,NA,NA,"Bubo","Strigidae","Strigiformes","",""
"9154","Bubo_coromandus",-1.92196092285303,NA,NA,NA,NA,"Bubo","Strigidae","Strigiformes","",""
"9155","Asio_madagascariensis",-2.07967922219362,NA,NA,NA,NA,"Asio","Strigidae","Strigiformes","",""
"9156","Bycanistes_bucinator",-2.13291675949157,NA,NA,NA,NA,"Bycanistes","Bucerotidae","Bucerotiformes","",""
"9157","Megalaima_faiostricta",-1.88907784971471,NA,NA,NA,NA,"Megalaima","Ramphastidae","Piciformes","",""
"9158","Megalaima_rubricapillus",-1.83241009324572,NA,NA,NA,NA,"Megalaima","Ramphastidae","Piciformes","",""
"9159","Megalaima_eximia",-1.84896151408399,NA,NA,NA,NA,"Megalaima","Ramphastidae","Piciformes","",""
"9160","Megalaima_lagrandieri",-2.02008499982947,NA,NA,NA,NA,"Megalaima","Ramphastidae","Piciformes","",""
"9161","Megalaima_incognita",-1.88605404412598,NA,NA,NA,NA,"Megalaima","Ramphastidae","Piciformes","",""
"9162","Picumnus_fulvescens",-1.38597029848053,NA,NA,NA,NA,"Picumnus","Picidae","Piciformes","",""
"9163","Campephilus_principalis",-1.08065285058772,NA,NA,NA,NA,"Campephilus","Picidae","Piciformes","",""
"9164","Thripias_namaquus",-1.4104215529677,NA,NA,NA,NA,"Thripias","Picidae","Piciformes","",""
